slno	concept_id	concepticon_id	concepticon_name	name	gloss	concept	stage	comment	category	definition	japanese	hindi	assamese	mandarin	burmese	nagamese	SILCAWL	CALMSEA
149	hail..precipitation	609	HAIL	hail (precipitation)	hail	ʜᴀɪʟ	3			Small, hard balls of ice that fall from the sky during a storm.	雹	बर्फ़ का गोला		冰雹	မိုးသီး		hail	
150	hair:body	580	FUR	body hair	body.hair	ʙᴏᴅʏ.ʜᴀɪʀ	3		body parts	The hair that grows on the skin of a human being.	体毛			毛皮	ကိုယ်မွေး			hair (body)
151	hair..of.head	2648	HAIR (HEAD)	hair (of head)	hair	ʜᴀɪʀ	3		body parts	The fine, thread-like strands that grow from the scalp on top of a person's head.	髪の毛	सिर के बाल		頭髮	ဆံပင်		hair (head)	hair (head)
199	hand:palm.of	1183	PALM OF HAND	palm of hand	palm.of.hand	ᴘᴀʟᴍ.ᴏꜰ.ʜᴀɴᴅ	3		body parts	The inner surface of the hand between the wrist and the fingers.	手のひら	हथेली	হাতৰ তল	手掌	လက်ဖဝါး		palm	
242	happy:to.be	1495	HAPPY	to be happy	happy	ʜᴀᴘᴘʏ	3			To feel or experience pleasure, joy, or contentment.	うれしい	खुश होना		開心	ပျော်ရွှင်သည်		(be) happy, (be) joyful	
9	head	1256	HEAD	head	head	ʜᴇᴀᴅ	1		body parts	The part of the body that contains the brain, eyes, nose, mouth, and ears, located at the very top of the neck.	頭	सिर		頭	ခေါင်း		head	head
136	head.:forehead	123	FOREHEAD	forehead	forehead	ꜰᴏʀᴇʜᴇᴀᴅ	3		body parts	The part of the face above the eyes and below the hairline.	ひたい	माथा		前額	နဖူး		forehead	
298	hear:to	1408	HEAR	to hear	hear	ʜᴇᴀʀ	3			To perceive sound through the ears.	聞こえる	सुनना		聽見	ကြားသည်			ear/hear
55	heart	1223	HEART	heart	heart	ʜᴇᴀʀᴛ	2		body parts	The muscular organ inside the chest that pumps blood through the body.	心臓	दिल		心臟	နှလုံး		heart	heart
79	heavy:to.be	1210	HEAVY	to be heavy	heavy	ʜᴇᴀᴠʏ	2			To have a great weight or to be difficult to lift.	重い	भारी होना		重	လေးသည်		to be heavy	heavy
243	high:to.be	1265	HIGH	to be high	high	ʜɪɢʜ	3			To be at or located at a great distance above the ground or a base level.	高い（位置が）	उच्च होना		高（離地面遠）	မြင့်သည်		(be) high	
299	hit..something:to	1433	HIT	to hit (something)	hit	ʜɪᴛ	3			To strike or deliver a blow to something or someone with a hand, a tool, or an object.	打つ	मारना		打擊	ရိုက်နှက်သည်			
152	hoe	284	HOE	hoe	hoe	ʜᴏᴇ	3			A hand tool used for digging or moving soil, consisting of a long handle with a metal blade at one end.	鍬			鋤頭	ပေါက်ပြား		hoe (n)	
153	honey	942	HONEY	honey	honey	ʜᴏɴᴇʏ	3			A sweet, thick, yellowish liquid produced by bees from the nectar of flowers.	蜂蜜	शहद		蜜糖	ပျားရည်		honey	
56	horn..of.animal	1393	HORN (ANATOMY)	horn (of animal)	horn	ʜᴏʀɴ	2		body parts	A hard, pointed growth protruding from the head of certain animals, such as a cow or a goat.	獣の角	सींग		獸角	ဦးချို		horn (of buffalo)	horn
154	hornbill..general	3260	HORNBILL	hornbill (general)	hornbill	ʜᴏʀɴʙɪʟʟ	3		fauna	A large tropical bird with a long, curved bill and a prominent casque on top of its head.	オオハシ	बेंटेली		犀鳥	အောက်ချင်းငှက်		hornbill	
155	horse..general	615	HORSE	horse (general)	horse	ʜᴏʀꜱᴇ	3		fauna	A large, strong animal with four legs and a long mane, often used for riding or pulling heavy loads.	馬	घोड़ा		馬	မြင်း		horse	horse
244	hot:to.be	1286	HOT	to be hot	hot	ʜᴏᴛ	3			To have a high temperature or to feel a high level of heat.	熱い			熱				
10	house	1252	HOUSE	house	house	ʜᴏᴜꜱᴇ	1			A permanent structure used as a place for people to live in.	家	घर		房子	အိမ်		house	house
156	hummingbird	1589	HUMMINGBIRD	hummingbird	hummingbird	ʜᴜᴍᴍɪɴɢʙɪʀᴅ	3			A very small bird with rapidly beating wings that can hover in mid-air and feeds on the nectar of flowers.	ハチドリ			蜂鳥	ငှက်ပိတုန်း			
245	hungry:to.be	1533	BE HUNGRY	to be hungry	hungry	ʜᴜɴɢʀʏ	3			To feel a physical need or desire to eat food.	空腹である	भूख लगना		飢餓	ဆာသည်		to be hungry	
300	hunt:to	1435	HUNT	to hunt	hunt	ʜᴜɴᴛ	3			To chase, catch, or kill wild animals for food or for sport.	猟をする	शिकार करना		狩獵	အမဲလိုက်သည်		chase (v)	drive/hunt
246	ill..sick:to.be	1847	SICK	to be ill (sick)	ill	ɪʟʟ	3			To experience a state of poor health or a physical or mental ailment that prevents normal functioning.	病気になる	बीमार होना		生病	နေမကောင်းဖြစ်သည်		(be) sick, (be) ill	ill
159	insect	620	INSECT	insect	insect	ɪɴꜱᴇᴄᴛ	3		fauna	A small animal that has six legs and often has wings.	虫	कीट		昆蟲	ပိုးမွှား		insect	insect, bug, vermin
160	intestines	1991	INTESTINES	intestines	intestines	ɪɴᴛᴇꜱᴛɪɴᴇꜱ	3		body parts	The long, tube-like organs inside the abdomen that process food after it is swallowed.	腸	अंतःशोषक		腸子	အူ		intestines	guts
57	iron	621	IRON	iron	iron	ɪʀᴏɴ	2			A hard, heavy, dark grey metal used to make tools, weapons, or machinery.	鉄	लोहा		鐵	သံ		iron	iron
247	itchy:to.be	149	ITCHY	to be itchy	itchy	ɪᴛᴄʜʏ	3			To experience a sensation on the skin that makes one want to scratch.	かゆい	खुजली होना		癢	ယားသည်			itchy
162	joint..skeletal	999	JOINT	joint (skeletal)	joint	ᴊᴏɪɴᴛ	3		body parts	The place where two bones meet and can move.	関節	जोड़		關節	အဆစ်		joint	joint
163	juice..of.fruit	1499	JUICE	juice (of fruit)	juice	ᴊᴜɪᴄᴇ	3			The liquid that is inside a fruit.	果汁	रस		果汁	ဖျော်ရည်		juice	medicine/juice
164	jungle	3808	JUNGLE	jungle	jungle	ᴊᴜɴɢʟᴇ	3			A dense, tropical forest area with thick vegetation and many trees.	ジャングル	मिट्टी		叢林	တောကြီးမျက်မည်း			
165	kalij.pheasant	3060	PHEASANT	kalij pheasant	kalij.pheasant	ᴋᴀʟɪᴊ.ᴘʜᴇᴀꜱᴀɴᴛ	3			A large, ground-dwelling bird with colorful plumage, often found in forests, belonging to the pheasant family.	キジ			紅腹錦雞				
301	kick..stationary.item:to	1135	KICK	to kick (stationary item)	kick	ᴋɪᴄᴋ	3			To strike a stationary object with the foot.	動かない物を蹴る	लात मारना		踢不動的東西	ခြေဖြင့်ကန်သည်			kick
302	kill:to	1417	KILL	to kill	kill	ᴋɪʟʟ	3			To cause a living thing to die by means of an action or injury.	殺す	मारना		殺	သတ်သည်			kill
303	kiss:to	578	KISS	to kiss	kiss	ᴋɪꜱꜱ	3			To press one's lips against another person or an object as a sign of affection, greeting, or passion.	キスする			吻	နမ်းသည်			
166	knife	1352	KNIFE	knife	knife	ᴋɴɪꜰᴇ	3			A sharp tool used for cutting or slicing things.	包丁	चाकू		刀	ဓား		knife/blade	
304	know..something:to	1410	KNOW (SOMETHING)	to know (something)	know	ᴋɴᴏᴡ	3			To have information or knowledge about a specific fact, object, or situation in one's mind.	知る	कुछ समझना		知道	သိသည်			know
167	ladder..stairs	2689	LADDER OR STAIRS	ladder (stairs)	ladder	ʟᴀᴅᴅᴇʀ	3			A structure consisting of a series of steps or rungs used for climbing up or down between different levels.	階段	सीढ़ियाँ		階梯	လှေကား			
168	lake	624	LAKE	lake	lake	ʟᴀᴋᴇ	3			A large body of water that is surrounded by land.	湖	झील		湖泊	ရေကန်		lake	
11	language	1307	LANGUAGE	language	language	ʟᴀɴɢᴜᴀɢᴇ	1			A system of sounds, words, and grammar used by a group of people to communicate.	ことば	भाषा		語言	ဘာသာစကား		language	
305	laugh:to	1355	LAUGH	to laugh	laugh	ʟᴀᴜɢʜ	3			To make sounds and move the mouth or face in a way that shows amusement or joy.	笑う	हंसना		笑	ရယ်သည်			laugh
169	leaf..tree	628	LEAF	leaf (tree)	leaf	ʟᴇᴀꜰ	3		flora	The flat, often green part of a plant or tree that grows from a stem or branch.	木の葉	पत्ता		樹葉	သစ်ရွက်		leaf (tree)	leaf
103	leech:aquatic	949	WATER LEECH	aquatic leech	aquatic.leech	ᴀꞯᴜᴀᴛɪᴄ.ʟᴇᴇᴄʜ	3		fauna	An aquatic worm-like creature that lives in water and attaches itself to animals or humans to suck their blood.	水蛭	जल जुएँ		水蛭	ရေမျှော့		water leech	water leech
75	leech:terrestrial	2273	LEECH	terrestrial leech	terrestrial.leech	ᴛᴇʀʀᴇꜱᴛʀɪᴀʟ.ʟᴇᴇᴄʜ	2		fauna	An earth-dwelling, blood-sucking worm that lives on land rather than in water.	山蛭	ज़मीनी जुएँ		陸寄生	ကုန်းမျှော့		land leech	leech
170	left.side	244	LEFT	left side	left.side	ʟᴇꜰᴛ.ꜱɪᴅᴇ	3			The side of the body that is not the right side.	左	बाएं तरफ		左側	ဘယ်ဘက်		left side	left side
58	leg..lower.limb	2098	FOOT OR LEG	leg (lower limb)	leg	ʟᴇɢ	2			The part of the body between the hip and the ankle.	下肢			下肢				
306	lick:to	319	LICK	to lick	lick	ʟɪᴄᴋ	3			To pass the tongue over a surface, often to taste something or to clean it.	舐める	चाटना		舔	လျက်သည်			lick
307	lie.down:to	215	LIE DOWN	to lie down	lie.down	ʟɪᴇ.ᴅᴏᴡɴ	3			To move from a standing or sitting position into a horizontal position on a surface.	横たわる	लेट जाना		躺下	လှဲအိပ်သည်		lie down	sleep/lie down
171	lightning..in.sky	1654	LIGHTNING	lightning (in sky)	lightning	ʟɪɢʜᴛɴɪɴɢ	3			A flash of bright light in the sky during a storm, often accompanied by thunder.	稲妻	बिजली		閃電（天上的光）	လျှပ်စီးကြောင်း		lightning (flashing)	
80	lightweight:to.be	1052	LIGHT (WEIGHT)	to be lightweight	lightweight	ʟɪɢʜᴛᴡᴇɪɢʜᴛ	2			To have very little weight or mass.	軽い	हल्का होना		輕巧	ပေါ့သည်		to be light	lightweight
172	lip..of.mouth	478	LIP	lip (of mouth)	lip	ʟɪᴘ	3			The fleshy, flexible edges of the mouth that surround the opening.	唇	होंठ		嘴脣	နှုတ်ခမ်း			
308	listen:to	1608	LISTEN	to listen	listen	ʟɪꜱᴛᴇɴ	3			To direct one's attention toward a sound in order to hear it.	聞く			聆聽	နားထောင်သည်			
173	liver	1224	LIVER	liver	liver	ʟɪᴠᴇʀ	3		body parts	The large, dark reddish-brown organ in the abdomen that filters blood and aids in digestion.	肝臓	जिगर		肝臟	အသည်း		liver	liver
248	long:to.be	1203	LONG	to be long	long	ʟᴏɴɢ	3			To have a great distance from one end to the other, rather than being short.	長い	लम्बा		長	ရှည်သည်		to be long	long/tall
174	loom:backstrap	–	–	backstrap loom	backstrap.loom	ʙᴀᴄᴋꜱᴛʀᴀᴘ.ʟᴏᴏᴍ	3			A tool used for weaving fabric where one end is tied to a fixed object and the other end is secured around the waist of the weaver to provide tension.	腰機	तकिया		腰機	ရက်ကန်းစင်			
12	louse..head	1392	LOUSE	louse (head)	louse	ʟᴏᴜꜱᴇ	1		fauna	A small, parasitic insect that lives on a human scalp and feeds on blood.	虱	जूं		頭蝨	သန်း			louse
309	love:to	923	LOVE	to love	love	ʟᴏᴠᴇ	3			To feel a strong sense of affection, deep liking, or emotional attachment toward a person, animal, or thing.	愛する	प्यार करना		愛	ချစ်သည်		to love	
175	macaque:.stump.tailed	–	–	macaque	macaque	ᴍᴀᴄᴀꞯᴜᴇ	3			A small to medium-sized monkey with a short tail that is often found in forests or near human settlements in Asia.	尾ていなしの猿			獼猴				
176	machete..dao	2680	MACHETE	machete (dao)	machete	ᴍᴀᴄʜᴇᴛᴇ	3			A large, heavy knife used as a tool for cutting vegetation or wood.	山刀	तलवार		砍刀	တောခုတ်ဓား		machete, cutlass	
177	man..male.person	1554	MAN	man (male person)	man	ᴍᴀɴ	3			An adult human male.	男	मनुष्य		男人	ယောက်ျား		man	
178	mat	195	MAT	mat	mat	ᴍᴀᴛ	3			A flat piece of material, such as fabric, straw, or plastic, used as a floor covering or to sit upon.	ござ	चटाई		席子	ဖျာ		mat	
179	meat..flesh	634	MEAT	meat (flesh)	meat	ᴍᴇᴀᴛ	3			The flesh of an animal used as food.	肉	मांस		肉	အသား		meat/flesh (edible)	meat/animal
180	medicine	1372	MEDICINE	medicine	medicine	ᴍᴇᴅɪᴄɪɴᴇ	3			A substance, such as a liquid, powder, or pill, used to treat an illness, cure a disease, or relieve pain.	薬	दवा		藥	ဆေးဝါး		medicine	medicine/juice
181	milk	635	MILK	milk	milk	ᴍɪʟᴋ	3			The white liquid produced by the mammary glands of mammals and used as food.	乳	दूध		牛奶	နို့			vagina or breast/milk
182	month	1370	MONTH	month	month	ᴍᴏɴᴛʜ	3			A period of time that is approximately thirty days long, used as a unit of time in a calendar.	暦の月	माह		月份	လ		month	
13	moon	1313	MOON	moon	moon	ᴍᴏᴏɴ	1			The natural satellite that orbits the Earth and is visible in the night sky.	月	चांद		月亮	လ		moon	moon
14	mother	1216	MOTHER	mother	mother	ᴍᴏᴛʜᴇʀ	1			A female parent.	母	मां		母親	အမေ		mother	
183	mountain	639	MOUNTAIN	mountain	mountain	ᴍᴏᴜɴᴛᴀɪɴ	3			A large natural elevation of the earth's surface that rises significantly above its surroundings.	山	पर्वत		山	တောင်		mountain	mountain
184	mouth	674	MOUTH	mouth	mouth	ᴍᴏᴜᴛʜ	3		body parts	The opening in the face used for eating and speaking.	口	मुंह		嘴巴	ပါးစပ်		mouth	mouth
185	muroid	2139	MUROID (MOUSE OR RAT)	muroid	muroid	ᴍᴜʀᴏɪᴅ	3		fauna	A small rodent with a long tail and pointed snout, such as a mouse or a rat.	ネズミ上科の動物	जंगली चूहा		齧齒類動物	ကြွက်မျိုး			rat/rodent
186	mushroom..ground.type	–	–	mushroom (ground type)	mushroom	ᴍᴜꜱʜʀᴏᴏᴍ	3			A fungus that grows on or above the ground, rather than inside a plant or animal.	地上生きのこ	भूमधुमक		野菌	ကုန်းနေမှို			mushroom/fungus
187	mushroom..tree.type	–	–	mushroom (tree type)	mushroom	ᴍᴜꜱʜʀᴏᴏᴍ	3			A fleshy, spore-bearing growth that typically grows from decaying wood or soil.	木に生えるきのこ	बरगद का छत्ता		樹菌	သစ်ပင်မှို			mushroom/fungus
249	naked:to.be	590	NAKED	to be naked	naked	ɴᴀᴋᴇᴅ	3			To have no clothing or covering on the body.	はだか	नंगा होना		裸露	ကိုယ်တုံးလုံးဖြစ်သည်			
188	name	1405	NAME	name	name	ɴᴀᴍᴇ	3			A word or set of words used to identify a person, place, or thing.	名前	नाम		名字	နာမည်		name	name
189	navel	1838	NAVEL	navel	navel	ɴᴀᴠᴇʟ	3		body parts	The indentation or mark on a person's abdomen where the umbilical cord was attached at birth.	へそ	नाभि		肚臍	ချက်		navel	navel
250	near:to.be	1942	NEAR	to be near	near	ɴᴇᴀʀ	3			To be at a short distance from a person, place, or object.	横，側, 近い	पास होना		接近	နီးသည်		to be near (village very near)	near
190	neck	1333	NECK	neck	neck	ɴᴇᴄᴋ	3		body parts	The part of the body that connects the head to the rest of the torso.	首	गला	ঘাল	脖子	လည်ပင်း		neck	neck
191	needle	1382	NEEDLE (FOR SEWING)	needle	needle	ɴᴇᴇᴅʟᴇ	3			A thin, pointed tool made of metal or bone used for sewing or stitching fabric.	針	सुई		針	အပ်			needle
134	net:fishing	2963	NET	fishing net	fishing.net	ꜰɪꜱʜɪɴɢ.ɴᴇᴛ	3			A tool made of interlaced string or cord used for catching fish.	網	जाल		網	ငါးဖမ်းပိုက်			
251	new:to.be	1231	NEW	to be new	new	ɴᴇᴡ	3			To exist in a state of not being old, used, or previously existing.	新しい	नया होना		新	အသစ်ဖြစ်သည်		to be new (things)	new
192	night.time	1233	NIGHT	night time	night.time	ɴɪɢʜᴛ.ᴛɪᴍᴇ	3			The period of darkness between sunset and sunrise.	夜	रात का समय		夜間	ညအချိန်		night	night
193	noon..midday	12	MIDDAY	noon (midday)	noon	ɴᴏᴏɴ	3			The time of day when the sun is at its highest point in the sky.	正午	दोपहर		中午	မွန်းတည့်			
60	nose	1221	NOSE	nose	nose	ɴᴏꜱᴇ	2		body parts	The part of the face located above the mouth and below the eyes that is used for breathing and smelling.	鼻	नाक		鼻子	နှာခေါင်း		nose	nose
194	oil..substance	2556	OIL (HYDROPHOBIC LIQUID)	oil (substance)	oil	ᴏɪʟ	3			A greasy, viscous liquid used for cooking, fuel, or lubrication that does not mix with water.	油	तेल		油	ဆီ		oil	
252	old..of.people:to.be	2112	OLD (AGED)	to be old (of people)	old	ᴏʟᴅ	3	Both CONCEPTICON forms refer to people, not things.		To have lived for a long time or to be in the later stages of a human life.	年とった	पुराना होना		老	အသက်ကြီးသည်			old
195	otter	15	OTTER	otter	otter	ᴏᴛᴛᴇʀ	3		fauna	A semiaquatic mammal with thick fur and a long, powerful tail that lives near water.	カワウソ	ऊद		水獺	ဖျံ		otter	otter
196	overmorrow	1179	DAY AFTER TOMORROW	overmorrow	overmorrow	ᴏᴠᴇʀᴍᴏʀʀᴏᴡ	3			The day that comes after tomorrow.	あさって	परसों		後天	သဘက်ခါ			
197	owl	735	OWL	owl	owl	ᴏᴡʟ	3		fauna	A nocturnal bird of prey with large eyes and a flat face.	フクロウ	उल्लू		貓頭鷹	ဇီးကွက်		owl	
200	pangolin	2508	PANGOLIN	pangolin	pangolin	ᴘᴀɴɢᴏʟɪɴ	3		fauna	A scaly, nocturnal mammal that eats ants and termites and rolls into a ball for protection.	センザンコウ	टिकटिकी		穿山甲	သင်းခွေချပ်		pangolin	
201	path..road	2252	PATH	path (road)	path	ᴘᴀᴛʜ	3			A track or narrow way made for walking or traveling, often through a forest or field, that is smaller than a major road.	道	सड़क		道路 / 路徑	လမ်း			road
310	perch:to	3682	PERCH (OF BIRD)	to perch	perch	ᴘᴇʀᴄʜ	3			To rest or settle on a thin branch, wire, or narrow object, especially a bird.	止まる（鳥が）	उड़ना		棲息	ငှက်နားသည်			
15	person..human.being	683	PERSON	person (human being)	person	ᴘᴇʀꜱᴏɴ	1			A human being.	人間	व्यक्ति		人	လူ		person	person/human being
311	pierce..puncture:to	398	PIERCE	to pierce (puncture)	pierce	ᴘɪᴇʀᴄᴇ	3			To make a small hole in something using a sharp, pointed object.	突き刺す	चुभाना		刺穿	ဖောက်သည်		pierce (ears)	
62	pig..general	1337	PIG	pig (general)	pig	ᴘɪɢ	2		fauna	A large, heavy mammal with a snout used for rooting in the ground.	豚	सूअर		豬	ဝက်		pig	pig
312	place..put:to	998	PUT	to place (put)	place	ᴘʟᴀᴄᴇ	3			To move an object from one position to another and set it down in a specific location.	置く	रखना		放	ထားသည်		put, place, set	put, place
202	plains..lowlands	652	PLAIN	plains (lowlands)	plains	ᴘʟᴀɪɴꜱ	3			A large area of flat land with very few hills or mountains.	野原，平原	निम्नभूमि		低地	မြေနိမ့်			
313	plant:to	1486	PLANT (SOMETHING)	to plant	plant	ᴘʟᴀɴᴛ	3			To put a seed, bulb, or young stem into the ground so that it can grow.	植える	लगाना		種植	စိုက်သည်		to plant	
314	play..game:to	1413	PLAY	to play (game)	play	ᴘʟᴀʏ	3			To engage in a structured activity or competition involving rules, such as a board game or a sport, for entertainment or winning.	競技をする	खेलना		玩	ကစားသည်			
49	pot:cooking	1462	POT	cooking pot	cooking.pot	ᴄᴏᴏᴋɪɴɢ.ᴘᴏᴛ	2			A container used for heating food or water over a fire or stove.	つぼ	पतीला		烹飪鍋	ဟင်းချက်အိုး			
63	rain	1253	RAIN (RAINING)	rain	rain	ʀᴀɪɴ	2			Water that falls from the clouds in drops through the air.	雨			雨	မိုး			
253	raw..uncooked:to.be	1959	RAW	to be raw (uncooked)	raw	ʀᴀᴡ	3			To be in a state where food has not been cooked by heat.	生の	कच्चा		生的	အစိမ်းဖြစ်သည်			
315	release..let.go:to	1095	LET GO OR SET FREE	to release (let go)	release	ʀᴇʟᴇᴀꜱᴇ	3			To stop holding something or to allow a person or animal to depart from one's grip or confinement.	放す	छोड़ना		放開	လွှတ်လိုက်သည်		to set free, let go (animal)	let go; set free; loosen
48	rice:cooked	1191	COOKED RICE	cooked rice	cooked.rice	ᴄᴏᴏᴋᴇᴅ.ʀɪᴄᴇ	2		rice	The substance made from grains of rice that has been boiled or steamed in water and is ready to eat.	ご飯	भात		熟飯	ထမင်း		cooked rice	rice (cooked)
346	rice..paddy:unhusked	2749	UNHUSKED RICE	unhusked rice (paddy)	unhusked.rice	ᴜɴʜᴜꜱᴋᴇᴅ.ʀɪᴄᴇ	3		rice	The grain of a rice plant that still has its outer protective covering or shell.	籾	धान का खेत		稻穀	စပါး			
158	rice..uncooked:husked	3289	UNCOOKED RICE	husked rice (uncooked)	husked.rice	ʜᴜꜱᴋᴇᴅ.ʀɪᴄᴇ	3		rice	A grain of rice that has had its outer shell or husk removed, but has not yet been cooked.	炊く前の精米			生白米				
203	rice.plant	2026	RICE PLANT	rice plant	rice.plant	ʀɪᴄᴇ.ᴘʟᴀɴᴛ	3		rice	The plant that produces the grain used for food.	稲	धान		稻米	ကောက်ပင်			rice (in fields)
81	ripe:to.be	178	RIPE	to be ripe	ripe	ʀɪᴘᴇ	2			To reach a state of being fully grown, soft, and ready to be eaten, especially in the case of fruit or grain.	熟する	पकना		成熟（果實可吃）	မှည့်သည်		to be ripe	ripe/well-cooked
64	river	666	RIVER	river	river	ʀɪᴠᴇʀ	2			A large, natural stream of water that flows continuously in a bed towards an ocean, sea, lake, or another river.	川	नदी		河流	မြစ်		driver	river/valley
316	roast:to	1962	ROAST (SOMETHING)	to roast	roast	ʀᴏᴀꜱᴛ	3			To cook food using dry heat, such as over an open fire or in an oven, without using water or oil.	あぶる	भूनना		烤	ကင်သည်		roast	
65	root..tree	670	ROOT	root (tree)	root	ʀᴏᴏᴛ	2		flora	The part of a plant that grows underground, branching out from the stem or trunk to absorb water and nutrients from the soil.	木の根	जड़		樹根	သစ်မြစ်		root (tree)	root
204	rope	1218	ROPE	rope	rope	ʀᴏᴘᴇ	3			A strong, thick cord made of twisted fibers or strands used for tying, pulling, or fastening things together.	紐	रस्सी		繩子	ကြိုး		rope	
254	rotten:to.be	1728	ROTTEN	to be rotten	rotten	ʀᴏᴛᴛᴇɴ	3			To undergo a process of decay or decomposition, typically used for organic matter like food or wood, making it soft, smelly, or unfit for use.	腐った	गला हुआ		腐爛的	ပုပ်သည်		to be rotten	
255	rough:to.be	1923	ROUGH	to be rough	rough	ʀᴏᴜɢʜ	3			To have an uneven, coarse, or bumpy surface rather than being smooth.	ざらざらな	रूखा		粗糙的	ကြမ်းတမ်းသည်		to be rough (road)	
256	round:to.be	1395	ROUND	to be round	round	ʀᴏᴜɴᴅ	3			To have a shape that is circular or spherical, without any corners or straight edges.	丸い	गोल		圓形的	လုံးသည်		to be round	round
317	rub:to	1449	RUB	to rub	rub	ʀᴜʙ	3			To move one's hand or an object repeatedly against a surface using pressure.	こする	रगड़ना		摩擦	ပွတ်သည်		to rub/scrub	rub
205	ruler..chief	–	–	ruler (chief)	ruler	ʀᴜʟᴇʀ	3	CONCEPTICON has the measuring tool as the definition.		A person who has political power and authority over a group of people or a territory.	首長	मुखिया		首領	အုပ်ချုပ်သူ			
206	saliva	1503	SALIVA	saliva	saliva	ꜱᴀʟɪᴠᴀ	3		body parts	The watery liquid produced in the mouth by the salivary glands.	唾液	लार		口水	တံတွေး		spit (noun)	
16	salt	1274	SALT	salt	salt	ꜱᴀʟᴛ	1			A white or translucent mineral used in small amounts to season or preserve food.	塩	नमक		鹽	ဆား		salt	salt
318	scrape..with.edge:to	1767	SCRAPE	to scrape (with edge)	scrape	ꜱᴄʀᴀᴘᴇ	3			To remove a thin layer or surface from an object by rubbing it with a sharp or hard edge.	削る	खुरचना		抓 / 刮	ခြစ်ချသည်		scrape (v)	scratch (scrape)
319	scratch..with.nails:to	1436	SCRATCH	to scratch (with nails)	scratch	ꜱᴄʀᴀᴛᴄʜ	3			To use one's fingernails to rub or scrape against the skin or a surface.	爪で掻く	अनाज		抓（用指甲）	လက်သည်းဖြင့်ကုတ်သည်		scratch (v)	scratch (scrape)
320	see:to	1409	SEE	to see	see	ꜱᴇᴇ	3			To perceive something through the eyes.	見える	देखना		看見	မြင်သည်		to see	see
66	seed	714	SEED	seed	seed	ꜱᴇᴇᴅ	2		flora	The small, hard part of a plant that can be planted in the ground to grow a new plant.	種	बीज		種子	မျိုးစေ့		seed (tree)	
321	sell:to	1571	SELL	to sell	sell	ꜱᴇʟʟ	3			To give an object or service to another person in exchange for money or other goods.	売る	बेचना		賣	ရောင်းသည်			sell
322	sew:to	1457	SEW	to sew	sew	ꜱᴇᴡ	3			To join or attach pieces of fabric, leather, or other materials together using a needle and thread.	縫う	सीवना		縫 / 裁縫	ချုပ်သည်			sew
207	shade..area	1388	SHADE	shade (area)	shade	ꜱʜᴀᴅᴇ	3			An area of ground or space that is kept dark and cool because an object is blocking the light from the sun.	日陰	छाया		陰涼處	အရိပ်			shade/shadow
208	shadow..of.something	2275	SHADOW	shadow (of something)	shadow	ꜱʜᴀᴅᴏᴡ	3			A dark area or shape produced on a surface by an object that blocks light.	影	अचार		生米	မှောင်ရိပ်		shadow/shade	shade/shadow
258	sharp..of.edge:to.be	1396	SHARP	to be sharp (of edge)	sharp	ꜱʜᴀʀᴘ	3			To have a thin, fine edge capable of cutting easily.	鋭い	तेज़		尖銳的邊緣	ထက်သည်		to be sharp	sharp
259	sharp..of.point:to.be	–	–	to be sharp (of point)	sharp	ꜱʜᴀʀᴘ	3			To have a fine, thin, or tapered edge or end that can easily cut or pierce something.	尖っている	तीखा		尖銳的	ချွန်သည်			sharp
212	shield	1064	SHIELD	shield	shield	ꜱʜɪᴇʟᴅ	3			A piece of strong material, such as wood or metal, held or carried to protect a person from attacks or blows.	盾	ढाल		盾牌	ဒိုင်း		shield (n)	
89	shoot..arrow:to	1172	SHOOT	to shoot (arrow)	shoot	ꜱʜᴏᴏᴛ	2			To propel an arrow from a bow using a string.	撃つ	गोली चलाना		射擊	မြားပစ်သည်		to shoot (gun)	shoot
260	short..height:to.be	1645	SHORT	to be short (height)	short	ꜱʜᴏʀᴛ	3			To have a small distance between the top of the head and the soles of the feet, especially when compared to others.	背が低い	छोटा होना		矮（身量短）	ပုသည်			
82	short..length:to.be	1645	SHORT	to be short (length)	short	ꜱʜᴏʀᴛ	2			To have a small distance from one end to the other, rather than being long.	短い	छोटा होना		短	တိုသည်		to be short (length)	
261	shy:to.be	487	SHY	to be shy	shy	ꜱʜʏ	3			To feel nervous, timid, or uncomfortable, especially when being around other people or in a social situation.	恥ずかしがる	शर्मीला होना		害羞	ရှက်သည်		(be) shy	
355	sibling:younger	427	YOUNGER SIBLING	younger sibling	younger.sibling	ʏᴏᴜɴɢᴇʀ.ꜱɪʙʟɪɴɢ	3			A person who has the same parents as you but was born after you.	弟妹			弟妹				
213	silver	759	SILVER	silver	silver	ꜱɪʟᴠᴇʀ	3			A precious, shiny, grayish-white metal used for making jewelry or coins.	銀	चाँदी		銀	ငွေ		silver	silver
323	sing:to	1261	SING	to sing	sing	ꜱɪɴɢ	3			To produce musical sounds with the voice, often following a melody or rhythm.	歌う	गाना गाना		唱歌	သီဆိုသည်			
324	sink:to	1088	SINK (DESCEND)	to sink	sink	ꜱɪɴᴋ	3			To move or fall downward below the surface of a liquid.	沈む	डूबना		下沉	နစ်သည်			
127	sister:elder	1758	OLDER SISTER	elder sister	elder.sister	ᴇʟᴅᴇʀ.ꜱɪꜱᴛᴇʀ	3		kinship	A female sibling who was born before the speaker.	姉	दीदी		姐姐	အစ်မ			
